time_stamp,latitude,longitude,ns_indicator,ew_indicator,gps_satellites,altitude,pressure,temperature,acceleration_x,acceleration_y,acceleration_z,magnetometer_x,magnetometer_y,magnetometer_z,angular_speed_x,angular_speed_y,angular_speed_z,acquisition_board_state_1,acquisition_board_state_2,acquisition_board_state_3,power_supply_state_1,power_supply_state_2,payload_board_state_1
94615,0,0,S,E,18,2751.6225676392633,30130.70064892226,41.92109647592663,0,0,0,0,0,0,-15.64489926426391,-142.65931269847718,161.72258634129756,1,0,1,0,0,0
94717,0,0,N,W,20,2734.2948664471196,30007.42571037775,41.51418298918788,0,0,0,0,0,0,-17.75562292960842,-142.21366899052748,160.12194649996738,0,1,1,0,0,0
94824,0,0,N,E,20,2720.5773054968136,29884.462414980462,41.664386928887986,0,0,0,0,0,0,-23.790753174907987,-139.27940530158477,162.91209118170195,0,1,1,0,0,1
94934,0,0,S,E,18,2700.264311015101,29770.378793160453,42.16046710893244,0,0,0,0,0,0,-23.276503202849767,-134.47230431414138,162.27709633763664,1,0,0,0,1,1
95050,0,0,S,E,22,2684.1325126244365,29691.059677321984,42.380831421078454,0,0,0,0,0,0,-27.624650673835724,-137.25375247699893,161.17506921763177,0,0,1,0,0,0
95149,0,0,S,E,18,2667.711157377556,29569.126775285113,42.34167251368915,0,0,0,0,0,0,-28.179635625461486,-137.0914937320585,166.6936577886663,1,0,1,1,0,0
95220,0,0,S,E,17,2652.7845713157035,29467.754335081754,41.88269964391377,0,0,0,0,0,0,-29.65942313108609,-136.60226432842435,164.8276487319261,0,0,1,1,0,1
95323,0,0,S,E,19,2634.5845669768055,29350.468835611697,42.01336376679504,0,0,0,0,0,0,-32.21051607619156,-131.75068722629504,164.34078549715207,1,1,0,1,0,0
95443,0,0,N,E,22,2621.178853730255,29250.93498504496,42.210444349137035,0,0,0,0,0,0,-31.66013473014879,-132.48239175734594,163.48522357022492,1,0,0,1,1,0
95561,0,0,S,E,21,2604.9166485550636,29141.230934327283,42.29423578509007,0,0,0,0,0,0,-30.02419676759414,-131.4960050470356,166.59549028749348,0,1,1,1,0,0
95650,0,0,S,E,22,2585.523498428334,29023.18816394037,41.4466913257574,0,0,0,0,0,0,-35.16517417902435,-129.901947516712,165.13024985105505,0,1,1,1,0,0
95743,0,0,N,W,21,2570.8371962777946,28893.01493408683,42.170562985305764,0,0,0,0,0,0,-37.5412505496429,-128.17772312737128,168.45399617673928,0,0,1,1,0,0
95829,0,0,S,W,16,2557.6203397179943,28792.180186660156,42.421351592586625,0,0,0,0,0,0,-34.690343577907385,-129.47280842198649,165.60099607761342,1,1,1,1,0,1
95918,0,0,N,E,23,2540.7176045809038,28690.903938797015,42.190907460070534,0,0,0,0,0,0,-37.357169870304084,-124.37546030260869,165.29864436379398,0,0,1,1,0,1
96004,0,0,S,W,22,2520.3775258133596,28558.53300616991,41.895319778304604,0,0,0,0,0,0,-37.99436350776904,-126.76139486424532,167.33563518363562,1,1,0,1,1,1
96134,0,0,S,W,16,2503.863430871116,28465.477524964856,42.27029883551685,0,0,0,0,0,0,-40.0761641978308,-122.25264623931481,166.48202466922464,0,1,1,1,1,1
96219,0,0,N,E,24,2489.4613898343277,28345.573470280895,41.531075895457384,0,0,0,0,0,0,-43.24625049133776,-120.44728483695779,171.45108768792258,0,0,1,0,0,1
96296,0,0,S,E,16,2471.0491516592097,28251.467466415634,41.72210084690262,0,0,0,0,0,0,-42.03961835138613,-122.18341892055729,167.89366796648926,0,1,1,1,0,1
96376,0,0,S,E,19,2458.484123919421,28134.18551931557,41.778543101254364,0,0,0,0,0,0,-45.11576625115471,-122.19581038107086,167.81190623255662,1,0,0,1,1,1
96505,0,0,S,E,16,2441.8864013531943,28021.294445297433,41.94947878986663,0,0,0,0,0,0,-50.549393605882464,-117.9605705617591,168.9239028214787,0,1,0,0,0,1
96629,0,0,S,W,18,2424.791834384376,27913.058399301055,41.4841835873918,0,0,0,0,0,0,-50.55749368965612,-119.51515733076096,171.38450556987775,1,0,1,1,0,0
96738,0,0,S,W,20,2405.751521426619,27808.226463582465,41.83893832622061,0,0,0,0,0,0,-48.833020984511045,-117.15619391661053,173.61764496583393,0,1,1,1,1,1
96841,0,0,N,E,22,2389.5780084387093,27700.779517706014,42.3417266152384,0,0,0,0,0,0,-53.01554304802199,-115.79765232196242,169.35285186905844,1,1,1,1,1,0
96938,0,0,S,E,24,2377.7324014525,27580.596493301033,42.52948183553638,0,0,0,0,0,0,-53.00496417752212,-113.47709321849148,173.89829878891618,1,0,1,0,1,1
97028,0,0,S,E,21,2358.042983962274,27470.857112747217,41.44270371072909,0,0,0,0,0,0,-55.87006089080828,-111.85806903166812,174.9372965564441,0,0,1,1,0,1
97134,0,0,S,W,18,2343.184910354336,27371.75047676376,41.60792162105349,0,0,0,0,0,0,-55.17494477403249,-108.25802304910432,173.79943250069076,1,0,1,0,1,1
97220,0,0,N,W,21,2324.4307302699026,27265.876898423092,42.48501978752987,0,0,0,0,0,0,-61.01676241079351,-110.75546206139914,175.97206425900208,1,1,0,1,0,1
97295,0,0,N,E,23,2312.0454351203566,27148.625159826264,41.69015185041121,0,0,0,0,0,0,-57.974759053967645,-109.77003177721531,173.64503427571236,0,1,1,0,1,0
97366,0,0,S,W,18,2295.6850893191036,27021.870283453987,42.22511619568813,0,0,0,0,0,0,-60.03699565744519,-106.14508921344255,174.6811736734709,0,1,1,0,0,0
97453,0,0,N,W,23,2278.082161888864,26920.825078949954,42.09167780438624,0,0,0,0,0,0,-62.53379532965126,-106.67822948854172,176.5019730675514,1,0,1,0,0,1
97551,0,0,N,E,20,2263.394635969587,26813.070681873844,42.348072439915605,0,0,0,0,0,0,-63.611012068357496,-104.26213277440088,174.63330518084402,0,1,1,0,1,1
97631,0,0,N,E,16,2242.3816713723336,26696.40123406498,41.72090761458466,0,0,0,0,0,0,-65.34456098772748,-102.06643588209062,174.32818258849912,1,0,1,1,1,0
97713,0,0,N,E,20,2229.9311870316783,26601.516085051073,41.9661303197436,0,0,0,0,0,0,-64.83113374539727,-99.42312624163249,174.11839536132615,1,1,0,0,1,0
97826,0,0,S,E,22,2211.1401532958857,26488.707574185337,41.65183040258681,0,0,0,0,0,0,-66.3642582564069,-97.7362300874865,176.07861079308418,0,1,1,0,1,0
97919,0,0,N,W,23,2194.631731371743,26375.74215149745,41.68439601831809,0,0,0,0,0,0,-68.15042953629556,-98.90419575573715,174.65227714096366,1,0,1,0,1,0
98003,0,0,S,W,19,2180.018928651272,26260.589330994822,42.120248143489434,0,0,0,0,0,0,-74.78830828295163,-94.13536744862584,177.32223443656324,0,0,1,0,1,1
98084,0,0,S,W,23,2161.204552166382,26171.42088442698,41.57869765804393,0,0,0,0,0,0,-74.27379961080457,-92.68194396080706,176.3460195702799,0,1,1,1,0,0
98177,0,0,N,E,15,2147.6796688777154,26035.93599258381,41.84888922601447,0,0,0,0,0,0,-72.3223407213665,-95.28659359841902,177.9013870816885,1,1,1,0,1,0
98250,0,0,S,W,19,2129.385345871428,25938.32527755283,41.75788174276924,0,0,0,0,0,0,-74.0868193274215,-92.07002207176528,173.50346782657766,0,0,0,0,0,1
98372,0,0,N,E,19,2113.6854125328855,25839.75382694318,42.49301975350842,0,0,0,0,0,0,-76.25286135714082,-90.90796682491153,175.48218740706884,1,0,0,0,0,0
98449,0,0,S,W,24,2099.523997030554,25709.22406421734,41.68989635555441,0,0,0,0,0,0,-79.43590094074943,-89.93103221101832,177.68821892895144,0,0,1,0,0,1
98540,0,0,S,E,23,2079.7272147745603,25595.507520269453,41.82878198139399,0,0,0,0,0,0,-80.79122148792577,-87.96810993596921,172.51213256589617,0,1,0,1,0,1
98614,0,0,N,E,21,2065.2145001163167,25503.764345011834,42.032230934664064,0,0,0,0,0,0,-79.86983342494726,-83.86212374068771,173.74637793622443,1,0,1,1,1,0
98730,0,0,N,E,19,2047.7445850734957,25379.814242024753,41.685800080063345,0,0,0,0,0,0,-81.5028904624385,-82.79772111840275,173.7790025174254,0,0,1,0,0,0
98811,0,0,N,E,20,2029.7936260132274,25264.603643106344,42.60424539956169,0,0,0,0,0,0,-82.67988793420662,-83.89440880234288,174.49509724425985,1,1,0,0,0,1
98905,0,0,S,W,21,2014.526733785371,25163.590123527178,41.55193832440174,0,0,0,0,0,0,-83.66900365636293,-79.70092337517563,177.14190529012527,0,0,0,0,1,1
99013,0,0,S,W,17,1998.4186367435263,25060.592941130904,42.59420534614152,0,0,0,0,0,0,-86.43913751656945,-78.07152637172588,174.965793643015,0,1,0,0,0,1
